CLOCK,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,output
2022-12-18 15:30:00,48.75225,39.2316,35.070550000000004,36.379200000000004,64.1165,10.8095,136.46135,372.03260000000006,920.15,2.0377500000000004,2.6894,3.4299999999999997,3.4415,7.69335,38.1216
2022-12-14 20:40:00,47.638600000000004,38.7827,34.3141,36.618849999999995,63.46079999999999,10.080749999999998,138.43925,368.6839,920.0,2.00795,2.5042999999999997,2.9314999999999998,2.998,7.69385,37.895149999999994
2022-12-13 04:30:00,49.153200000000005,39.882749999999994,35.1686,37.38165,62.88990000000001,16.21415,135.06225,363.7186,920.0,2.15995,2.9409,3.6704999999999997,3.6585,7.693950000000001,39.7954
2022-12-20 01:00:00,48.7812,39.1006,34.8947,36.61255,66.95259999999999,9.58575,138.0335,389.1767,920.0,2.0987,2.83525,3.7640000000000002,3.7504999999999997,7.693249999999999,41.50085
2022-12-13 06:00:00,48.111,39.059250000000006,34.4377,37.1166,62.575799999999994,17.0524,132.68739999999997,358.0842,919.95,2.1783,2.8293,3.8044999999999995,3.7989999999999995,7.694000000000001,38.972249999999995
2022-12-25 11:20:00,46.253350000000005,36.85945,32.67015,34.36364999999999,62.52864999999999,4.4285,149.34235,382.66925000000003,920.0,1.7192,2.5629,2.852,2.8594999999999997,7.6938,43.86425
2022-12-12 23:40:00,49.29655,39.5006,35.3986,36.7136,63.446000000000005,13.657,143.67085,391.72805,920.0,2.1696999999999997,2.925,3.4860000000000007,3.4924999999999997,7.69385,38.35195
2022-12-23 00:40:00,48.1161,38.56775,34.23929999999999,36.2408,66.67954999999999,26.061749999999996,128.17429999999996,345.05229999999995,920.05,2.0900499999999997,2.9350999999999994,3.1454999999999997,3.1915000000000004,7.69375,36.60375
2022-12-11 20:40:00,49.059200000000004,39.3839,33.89295,36.2587,63.53195000000001,9.8429,127.61090000000002,357.7365,919.95,2.2097499999999997,2.7025999999999994,3.811000000000001,3.825,7.6938,38.48
2022-12-29 07:30:00,46.5775,37.72965,33.1428,35.494499999999995,64.0908,13.581,134.12380000000002,361.2864,920.0,1.9498000000000002,2.651,2.9050000000000002,2.8890000000000002,7.693900000000001,41.8661
2022-12-17 11:00:00,47.629149999999996,38.022749999999995,34.089150000000004,35.48065,65.2336,10.433250000000001,137.65114999999997,351.77014999999994,920.0,1.9583,2.7569,3.3565000000000005,3.35,7.693650000000001,36.094350000000006
2022-12-24 08:40:00,43.54927777777778,35.640277777777776,30.509444444444448,33.97511111111112,57.51761111111111,9.423388888888887,137.8553333333333,340.52183333333335,913.8333333333334,1.6875555555555557,2.2041111111111107,3.241666666666667,3.2383333333333333,7.693555555555556,37.69511111111112
2022-12-17 14:20:00,47.689550000000004,38.28475,34.1964,35.86794999999999,65.0543,10.885499999999999,140.11675,380.38904999999994,920.0,1.99865,2.6845500000000007,3.6439999999999997,3.6470000000000007,7.6934,37.6008
2022-12-21 20:10:00,48.40769999999999,39.24679999999999,34.967349999999996,36.4242,65.36255,8.180499999999999,131.37470000000002,361.25735,920.0,2.1293,2.85685,3.5115000000000003,3.5700000000000003,7.693950000000001,38.747
2022-12-22 02:50:00,47.95040000000001,38.6459,35.402699999999996,35.58905,66.03129999999999,8.55675,140.4588,375.91365,735.05,1.35745,0.3252999999999999,0.1785,0.178,7.694000000000001,37.4069
2022-12-16 19:50:00,46.677949999999996,37.59734999999999,33.815999999999995,35.59275,63.39014999999999,10.075999999999999,142.03625000000002,383.58205,920.05,1.8814999999999997,2.4963,3.179,3.1890000000000005,7.693299999999999,37.40665
2022-12-31 05:40:00,45.44125,35.6481,31.670950000000005,33.312200000000004,62.942600000000006,9.08125,145.41394999999997,362.6261,840.2,1.4903000000000002,2.1651,2.4059999999999997,2.3795,7.69335,39.63599999999999
2022-12-30 02:20:00,45.033100000000005,36.36985,32.582049999999995,34.48369999999999,59.32215,7.381,143.52899999999997,336.35205,920.0,1.6700500000000003,2.0955,2.428,2.3935,7.69355,41.3101
2022-12-25 12:40:00,46.89674999999999,37.135200000000005,33.64795,34.8587,63.959450000000004,3.6523000000000003,154.04089999999997,399.11074999999994,919.95,1.7261,2.5654,2.8289999999999997,2.8449999999999998,7.693650000000001,35.40715
2022-12-15 10:00:00,47.569649999999996,38.379900000000006,34.173,36.18405,66.8403,8.052249999999999,138.08615,379.07215,919.95,1.8009499999999998,2.5402,3.097,3.0955,7.69385,36.2706
2022-12-19 13:50:00,47.8029,38.697050000000004,34.9117,35.982,65.99985000000001,7.8240500000000015,138.0964,377.56425,919.8,2.0380999999999996,2.7434000000000003,3.777,3.774,7.6932,41.30645
2022-12-30 03:00:00,47.89020000000001,38.14704999999999,34.9288,35.706900000000005,64.34405000000001,7.538250000000001,155.24645,382.8170999999999,852.6,1.5891000000000002,1.8582,1.8735,1.8685000000000003,7.693650000000001,38.05965
2022-12-27 03:00:00,47.69865,38.4261,33.955,35.626400000000004,63.3611,8.2762,134.44155,365.59595,919.95,2.0401,2.6069,2.854,2.8635,7.693900000000001,40.636149999999994
2022-12-13 06:00:00,48.111,39.059250000000006,34.4377,37.1166,62.575799999999994,17.0524,132.68739999999997,358.0842,919.95,2.1783,2.8293,3.8044999999999995,3.7989999999999995,7.694000000000001,38.972249999999995
2022-12-19 01:40:00,47.559000000000005,38.3976,34.51455,35.789100000000005,63.387950000000004,11.37625,137.09794999999997,382.70155,920.0,2.07,2.7056999999999998,3.4614999999999996,3.4899999999999998,7.6930499999999995,38.85845
2022-12-12 05:00:00,47.77130000000001,38.419349999999994,33.469,35.95085,64.65155,8.23805,128.55140000000003,358.6382,920.0,2.24515,2.6642,3.7724999999999995,3.8374999999999995,7.694000000000001,39.4117
2022-12-14 11:00:00,48.89094444444444,39.88438888888889,35.898833333333336,37.86866666666667,66.0986111111111,12.9735,139.81605555555555,370.81494444444445,920.1111111111111,1.9892222222222224,2.8968888888888884,3.2055555555555557,3.192777777777778,7.693833333333334,36.23777777777778
2022-12-30 06:00:00,46.05175,37.1087,33.0577,34.95865,63.7173,6.819,145.00084999999999,373.1529,917.75,1.7393999999999998,2.55495,2.5905,2.6195000000000004,7.6934,38.31345
2022-12-22 04:50:00,49.43834999999999,39.88625,35.89205,37.1954,66.47005,8.63815,127.61510000000001,335.3727,920.0,2.05605,2.9430500000000004,3.778,3.7674999999999996,7.693900000000001,40.098349999999996
2022-12-17 01:20:00,46.82790000000001,37.5239,33.37405,35.42215,65.3385,10.1998,136.47814999999997,369.81969999999995,919.95,1.93795,2.6793499999999995,2.9129999999999994,2.9234999999999998,7.6935,38.436
2022-12-24 18:50:00,45.8241,37.025099999999995,31.1529,34.48995,62.3625,8.18545,128.38055000000003,350.1946,919.95,2.00345,2.84015,3.2,3.1614999999999998,7.693650000000001,37.753550000000004
2022-12-21 12:40:00,47.7183,38.638999999999996,35.69535,36.2013,64.92745,5.6285,150.11894999999998,402.8537,920.0,1.9893499999999995,2.9202,3.4765,3.4974999999999996,7.693950000000001,36.17395
2022-12-14 00:30:00,46.70634999999999,38.13185,34.0823,36.27925,64.1248,17.36195,136.5232,366.1202,919.95,1.9177500000000005,2.6401,2.9090000000000003,2.905,7.693600000000001,38.11685000000001
2022-12-20 12:20:00,44.4996,37.268,34.77925,34.069,57.1734,10.70485,168.28425,385.08299999999997,723.65,0.8755499999999999,1.2943500000000001,1.44,1.448,7.69365,35.435500000000005
2022-12-12 13:40:00,48.727444444444444,39.251444444444445,34.651611111111116,37.02422222222222,63.726888888888894,10.476,137.00472222222223,365.9487222222222,920.0,2.137888888888889,2.8017222222222222,3.49,3.484444444444445,7.693888888888889,36.69722222222222
2022-12-18 00:40:00,49.8239,39.160500000000006,36.97515,36.63645,65.54685,12.876,155.17020000000002,423.1435,920.0,2.0999499999999998,2.70925,3.7504999999999997,3.7784999999999997,7.69365,39.6877
2022-12-17 18:00:00,47.7232,38.3562,34.5784,36.0411,64.11455,11.58575,141.31345000000002,372.32095,919.95,2.05445,2.6023000000000005,3.598,3.5905,7.693600000000001,37.71660000000001
2022-12-27 09:00:00,47.32735000000001,37.927499999999995,33.21075,35.2624,62.47085,9.061800000000002,128.81105000000002,357.4333,920.0,2.0191500000000002,2.5898499999999998,2.9225,2.939,7.694000000000001,38.52005
2022-12-31 03:00:00,46.6128,36.8162,32.2128,34.253099999999996,61.35459999999999,7.800200000000001,142.5396,368.09475000000003,850.4,1.68935,2.3092,2.6740000000000004,2.7055,7.6934,37.928200000000004
2022-12-25 18:00:00,44.894850000000005,36.288500000000006,31.735449999999997,34.16015,62.3365,4.776249999999999,146.10105000000001,379.09189999999995,919.95,1.6885,2.63535,2.7,2.6919999999999997,7.6937,38.70385
2022-12-29 02:50:00,48.72645,38.969649999999994,35.097,36.4002,65.3731,16.11875,141.8661,388.81059999999997,920.05,2.04135,2.5476,3.0070000000000006,3.0004999999999997,7.693850000000002,38.050549999999994
2022-12-22 15:20:00,46.581799999999994,37.75655,33.05135,35.8453,64.78125000000001,17.0713,126.82389999999998,345.30325,920.0,2.1498999999999997,2.9599999999999995,3.3419999999999996,3.382,7.69375,35.23385
2022-12-18 09:30:00,46.34045,37.710699999999996,33.218450000000004,35.22160000000001,63.110699999999994,14.771499999999998,136.4444,368.4009,920.0,2.00955,2.6596,3.5749999999999993,3.5625,7.69335,37.41585
2022-12-31 13:10:00,46.1737,36.25,33.2245,34.3177,62.74555,10.818999999999999,168.17029999999997,412.44025,909.9,1.6107500000000001,2.37575,2.3600000000000003,2.3620000000000005,7.693600000000001,36.32795
2022-12-16 04:30:00,47.58290000000001,38.4154,34.20960000000001,35.92015,64.62285,4.16645,132.71505,354.36625000000004,919.85,1.9502,2.6231500000000003,2.9979999999999998,3.0095,7.693650000000001,38.1774
2022-12-14 01:10:00,47.63895000000001,38.773250000000004,34.90395,36.9807,62.71034999999999,17.3812,140.16695,361.73165,919.9,1.8999499999999998,2.7163500000000003,2.7569999999999992,2.7515,7.693900000000001,37.64505
2022-12-31 14:20:00,44.7392,34.3734,29.77165,32.57554999999999,61.831399999999995,11.32835,152.91185000000004,385.08399999999995,880.05,1.4881499999999999,2.39875,2.2435,2.2585,7.693299999999999,36.96565
2022-12-30 14:50:00,44.06535,35.59755,31.32645,33.684400000000004,62.19425,3.0526000000000004,142.5318,346.9521000000001,893.05,1.4899499999999999,2.283,2.342,2.33,7.69345,37.284949999999995
2022-12-31 23:50:00,44.5303,34.991749999999996,32.2166,32.6892,63.283699999999996,10.352500000000001,169.66585,358.01860000000005,830.5,1.1907999999999999,1.86525,1.7774999999999999,1.8210000000000002,7.693650000000001,42.368100000000005
2022-12-23 16:10:00,47.02915,38.3439,35.13565,34.8817,62.992549999999994,21.18575,173.80794999999998,408.08484999999996,689.7,0.9933,1.5827,2.5565,0.9889999999999999,7.69375,35.3856
2022-12-14 06:40:00,49.30845,39.9613,35.9798,37.9488,66.3638,15.700099999999997,139.19835,370.85360000000003,919.95,2.0256,2.85825,3.0515,3.06,7.69385,38.3044
2022-12-27 05:20:00,46.9157,37.6788,32.89034999999999,34.205600000000004,62.20580000000001,7.8146,126.7678,347.87260000000003,920.1,2.03875,2.56545,2.857,2.86,7.693950000000001,39.913999999999994
2022-12-23 23:20:00,43.44855,36.85205,32.15025000000001,33.787600000000005,61.517349999999986,15.562000000000001,161.1612,340.82685000000004,721.0,0.8911,1.24595,3.2265,0.0,7.69385,36.53255
2022-12-18 20:00:00,47.476150000000004,38.43885,33.95555,35.661,63.23205,10.880749999999999,133.09140000000002,366.51869999999997,920.1,2.0885000000000007,2.7410500000000004,3.5055,3.5140000000000002,7.6929,38.88245
2022-12-12 13:20:00,48.197500000000005,38.964299999999994,33.985949999999995,36.6568,63.19715,10.42375,132.2588,351.20930000000004,920.05,2.1384999999999996,2.82555,3.4765,3.4735,7.693950000000001,35.27115
2022-12-12 18:30:00,47.84925,38.5748,33.91635,36.4962,61.94909999999999,11.143,138.58049999999997,378.99215000000004,920.05,2.1224999999999996,2.70985,3.0825,3.0739999999999994,7.69385,38.1025
2022-12-28 05:00:00,49.572649999999996,39.28875000000001,35.69205,36.96915,67.43125,25.890750000000004,138.20255,379.77875,920.0,1.77015,2.5515,2.679,2.6644999999999994,7.693950000000001,38.3577
2022-12-25 07:00:00,46.5904,36.71325,33.15384999999999,34.1701,63.99565,6.690650000000001,154.7279,405.2537,919.95,1.6891000000000003,2.60045,2.665,2.616,7.693750000000001,48.442699999999995
2022-12-31 04:10:00,46.85805,37.28005,33.470800000000004,34.78675,61.83655,8.18085,154.66694999999999,400.7181,850.2,1.5806,1.81495,2.058,2.059,7.6929,44.3902
2022-12-10 18:20:00,48.72664999999999,38.29735000000001,34.169650000000004,35.86540000000001,63.571600000000004,6.5235,141.62260000000003,390.9713,920.0,2.1297500000000005,2.7527,3.6324999999999994,3.6315,7.693750000000001,43.77575
2022-12-23 09:50:00,46.49205555555555,38.846333333333334,34.68744444444444,36.01294444444445,59.72083333333333,23.476444444444446,139.24677777777777,375.17805555555555,920.0,2.090222222222222,2.8636666666666666,3.7633333333333336,3.7588888888888885,7.6933333333333325,35.6725
2022-12-17 21:30:00,47.3515,38.222249999999995,33.91975,35.954600000000006,65.38345,12.628449999999999,131.10690000000002,353.33720000000005,920.0,2.0273,2.7971,3.5335,3.5249999999999995,7.6937000000000015,37.3503
2022-12-18 23:00:00,47.43985,38.205400000000004,34.06374999999999,35.6019,63.5668,11.0955,134.85325,371.33395,920.0,2.0520500000000004,2.7387,3.4465000000000003,3.4574999999999996,7.692699999999999,38.0944
2022-12-22 13:00:00,46.7316,28.77355,27.34995,25.905,43.277449999999995,12.324000000000002,129.8077,297.1169,920.25,0.9790500000000002,0.9238500000000001,1.4155,1.3705000000000003,7.693850000000002,36.6412
2022-12-28 10:30:00,47.70828,37.941379999999995,34.847150000000006,35.86890000000001,62.563750000000006,22.75725,148.75119999999998,390.77832000000006,919.83333,1.8889699999999998,2.6255500000000005,2.6955,2.7049999999999996,7.693950000000001,35.46163
2022-12-14 03:30:00,49.427150000000005,40.159949999999995,36.143,37.86345,65.1119,17.738049999999998,140.60790000000003,377.80505000000005,919.95,2.0686,2.70085,3.085,3.098,7.694000000000001,38.859550000000006
2022-12-21 07:00:00,49.0461,39.52315,36.0226,36.92445,64.8008,6.52825,145.8315,406.43829999999997,919.9,2.06085,2.8163500000000004,3.529,3.5104999999999995,7.693900000000001,39.97019999999999
2022-12-29 08:10:00,47.78170000000001,38.1798,34.1995,35.82620000000001,64.3407,13.019200000000001,143.05790000000002,394.13980000000004,920.05,1.94995,2.6951499999999995,2.8895000000000004,2.9,7.694000000000001,38.629149999999996
2022-12-25 08:40:00,46.829449999999994,37.138349999999996,32.864999999999995,34.679249999999996,64.7277,5.857500000000001,145.90355,388.02049999999997,920.0,1.6894500000000001,2.5235000000000003,2.6325000000000003,2.684,7.6937,38.81935
2022-12-29 17:50:00,48.97025,38.73950000000001,35.96415,36.376850000000005,65.71790000000001,8.880749999999999,152.39910000000003,408.2287,909.9,1.7904500000000003,2.5558,2.7605000000000004,2.7885,7.693900000000001,37.104800000000004
2022-12-28 04:50:00,48.98485,38.57845,35.7048,36.30265,67.2424,25.919249999999998,152.07035000000002,412.43775000000005,919.95,1.89005,2.16635,2.2474999999999996,2.255,7.694000000000001,38.76520000000001
2022-12-25 22:50:00,45.89365000000001,36.825500000000005,31.9375,34.55855,63.8116,6.3905,141.18865,368.04495,920.05,1.9392,2.5954500000000005,3.214,3.2090000000000005,7.6937000000000015,40.0446
2022-12-26 14:30:00,47.79425,38.6693,34.1357,36.15384999999999,60.68085,8.9809,143.21929999999998,375.4223999999999,920.05,2.0594500000000004,2.9165,3.349,3.347,7.693900000000001,37.01535
2022-12-15 16:10:00,47.63405000000001,37.91685,34.01989999999999,35.85535,65.65180000000001,9.376100000000001,140.42780000000002,375.88199999999995,920.0,1.95395,2.70615,2.8834999999999993,2.932,7.693800000000001,37.83985
2022-12-16 11:50:00,47.771100000000004,38.5964,35.16125,36.00055,62.916,7.390650000000001,142.47265,373.05069999999995,920.1,1.8592,2.59455,2.5504999999999995,2.5645000000000002,7.69375,35.31305
2022-12-21 04:30:00,47.38890000000001,38.4562,34.37335,36.178000000000004,65.2702,7.318899999999999,137.3907,373.792,920.0,2.0391000000000004,2.7896500000000004,3.318,3.3050000000000006,7.693900000000001,38.572849999999995
2022-12-14 18:10:00,48.4773,39.5235,34.959649999999996,37.168899999999994,67.00285000000001,11.52875,132.849,354.31280000000004,920.0,1.9016000000000002,2.6458,2.9084999999999996,2.863,7.693599999999999,39.24055
2022-12-29 06:10:00,47.8855,38.2811,34.90345,36.12420000000001,63.205450000000006,14.323850000000002,148.82779999999997,397.34085000000005,920.05,1.9400499999999998,2.4730499999999997,2.8745000000000003,2.883,7.693950000000001,38.4274
2022-12-17 01:20:00,46.82790000000001,37.5239,33.37405,35.42215,65.3385,10.1998,136.47814999999997,369.81969999999995,919.95,1.93795,2.6793499999999995,2.9129999999999994,2.9234999999999998,7.6935,38.436
2022-12-19 17:00:00,47.4335,38.4337,34.2182,35.8968,64.2271,8.18535,136.86599999999999,363.4546,920.0,2.0575500000000004,2.7833499999999995,3.6590000000000003,3.6650000000000005,7.693299999999999,39.02595000000001
2022-12-26 16:40:00,46.56979999999999,37.71495,32.1704,34.941700000000004,62.50859999999999,9.762,127.21464999999998,335.59614999999997,920.0,2.05975,2.8837,3.053,3.026,7.6937000000000015,36.72895
2022-12-26 00:30:00,45.98225000000001,36.83605000000001,31.1367,34.49265,61.25624999999999,7.0954999999999995,129.26015,343.80285,920.05,2.03945,2.678,3.3909999999999996,3.4265,7.6938,40.46419999999999
2022-12-13 04:10:00,48.250449999999994,38.7964,34.1596,36.80075,63.59625,16.1616,134.26000000000002,360.70185000000004,919.95,2.1584,2.96665,3.6830000000000007,3.69,7.694000000000001,39.654599999999995
2022-12-15 23:00:00,46.598200000000006,37.9517,33.57455,35.1606,64.27495,7.7381,133.78645,360.7142,919.9,1.9584,2.5183499999999994,2.888,2.9379999999999997,7.693900000000001,37.77904999999999
2022-12-26 16:30:00,46.838499999999996,37.70455,32.1377,35.071600000000004,61.878099999999996,9.80005,125.54955000000002,335.58085,919.95,2.0625500000000003,2.9132000000000002,3.0469999999999997,3.0415,7.6937,36.4477
2022-12-21 14:20:00,49.5832,40.229600000000005,36.7121,37.249849999999995,64.6385,6.218799999999999,148.27394999999999,415.62069999999994,919.95,2.1407,2.8163500000000004,3.6515,3.6670000000000003,7.6937,36.523500000000006
2022-12-15 02:10:00,47.16175,37.838550000000005,34.402,35.8352,58.92105,8.762,149.64565,378.9559,920.0,1.72545,2.2375000000000003,2.2095000000000002,2.2600000000000002,7.6937000000000015,39.15554999999999
2022-12-15 10:50:00,46.34975,37.66744999999999,33.24014999999999,35.831450000000004,63.71435,8.699850000000001,128.6409,349.12185000000005,919.95,1.9521000000000002,2.533,3.059,3.045,7.693650000000001,36.148900000000005
2022-12-12 14:00:00,48.38290000000001,39.1032,34.41295,36.745,64.27300000000001,10.66205,135.24329999999998,368.75645,919.95,2.1393999999999997,2.7962500000000006,3.4690000000000003,3.4814999999999996,7.693900000000001,35.501400000000004
2022-12-15 10:00:00,47.569649999999996,38.379900000000006,34.173,36.18405,66.8403,8.052249999999999,138.08615,379.07215,919.95,1.8009499999999998,2.5402,3.097,3.0955,7.69385,36.2706
2022-12-10 16:20:00,47.0162,37.68464999999999,32.27715,34.7885,62.09475,5.671249999999999,126.10329999999999,342.35144999999994,919.95,2.1288,2.62085,3.5745000000000005,3.5715000000000003,7.6938,44.8064
2022-12-31 23:20:00,44.90115,35.998850000000004,32.37049999999999,33.67399999999999,62.5052,10.561599999999999,155.23975000000002,357.20925,890.05,1.2405,2.0225500000000003,1.9170000000000003,1.9130000000000003,7.69385,38.94955
2022-12-15 12:00:00,46.265499999999996,36.526599999999995,34.112300000000005,34.84435,60.22234999999999,10.6238,159.00394999999997,388.783,920.1,1.90375,2.6719999999999997,2.8759999999999994,2.8625,7.69375,38.1403
2022-12-28 20:50:00,48.4117,38.932249999999996,34.7342,36.436249999999994,65.73115,17.043100000000003,139.43675000000002,380.46355000000005,920.0,1.9387500000000002,2.6275000000000004,2.857,2.857,7.693950000000001,35.12045
2022-12-30 05:50:00,46.2813,37.03595,33.052299999999995,35.1591,61.288149999999995,6.8285,145.21295,384.05625,920.05,1.79035,2.53235,2.7249999999999996,2.7175,7.69355,38.20519999999999
2022-12-25 00:10:00,44.90865,36.38175,30.71015,34.103500000000004,63.14540000000001,8.2955,132.5023,344.68255,920.05,1.9096499999999998,2.7315,2.786,2.8145,7.6934999999999985,38.741949999999996
2022-12-10 20:40:00,48.63205000000001,37.91930000000001,35.020799999999994,36.20115,64.0613,9.7908,150.04955,384.3018,920.0,2.1087000000000002,2.8589999999999995,3.6595,3.632,7.6937,41.50855
2022-12-13 16:50:00,48.95774999999999,40.0002,35.57225,37.4668,65.4382,15.657150000000001,135.20035,349.9947,919.9,2.05325,2.8783000000000003,3.0839999999999996,3.0714999999999995,7.693600000000001,36.90245
2022-12-25 23:30:00,46.5619,37.175850000000004,32.25595,34.88835,64.76745000000001,6.8142499999999995,141.07030000000003,383.4511999999999,920.05,1.9912000000000003,2.5980000000000003,3.47,3.4635,7.6938,39.3209
2022-12-11 04:50:00,45.7556,36.74805,34.0894,35.204449999999994,55.637699999999995,23.44765,163.29364999999999,410.48825000000005,920.0,2.0471999999999997,2.60475,3.7809999999999997,3.753999999999999,7.693900000000001,40.344750000000005
